filename,width,height,class,xmin,ymin,xmax,ymax
4252.png,1003,1303,DIP,425,197,490,287
4252.png,1003,1303,DIP,593,223,653,306
4252.png,1003,1303,PIP,175,476,240,569
4252.png,1003,1303,PIP,761,591,836,683
4252.png,1003,1303,DIP,312,255,378,341
4252.png,1003,1303,MCP,670,693,772,798
4252.png,1003,1303,MCP,339,552,427,664
4252.png,1003,1303,Wrist,317,790,645,1020
4252.png,1003,1303,MCP,528,518,633,633
4252.png,1003,1303,MCP,424,524,516,635
4252.png,1003,1303,MCP,235,605,331,716
4252.png,1003,1303,DIP,132,406,200,499
4252.png,1003,1303,Ulna,335,1008,427,1108
4252.png,1003,1303,Radius,422,968,577,1097
4282.png,1105,1361,PIP,191,473,275,575
4282.png,1105,1361,MCP,715,809,825,925
4282.png,1105,1361,PIP,490,315,589,432
4282.png,1105,1361,DIP,651,250,724,338
4282.png,1105,1361,DIP,498,171,587,278
4282.png,1105,1361,PIP,630,367,729,476
4282.png,1105,1361,PIP,343,370,442,483
4282.png,1105,1361,DIP,338,232,418,327
4282.png,1105,1361,DIP,166,374,244,471
4282.png,1105,1361,MCP,572,577,691,701
4282.png,1105,1361,MCP,345,606,449,726
4282.png,1105,1361,MCP,453,564,561,686
4282.png,1105,1361,MCP,246,644,352,759
4282.png,1105,1361,PIP,837,688,948,811
4282.png,1105,1361,Wrist,296,918,651,1156
4282.png,1105,1361,Ulna,220,1063,363,1198
4282.png,1105,1361,Radius,343,1115,566,1258
6411.png,1244,1286,DIP,317,292,409,395
6411.png,1244,1286,DIP,455,161,544,259
6411.png,1244,1286,DIP,608,102,704,212
6411.png,1244,1286,DIP,785,167,873,269
6411.png,1244,1286,PIP,966,591,1067,707
6411.png,1244,1286,PIP,337,403,415,501
6411.png,1244,1286,PIP,457,290,559,403
6411.png,1244,1286,PIP,600,253,709,374
6411.png,1244,1286,PIP,765,297,873,403
6411.png,1244,1286,MCP,477,508,582,642
6411.png,1244,1286,MCP,380,567,478,691
6411.png,1244,1286,MCP,590,477,694,609
6411.png,1244,1286,MCP,709,481,829,618
6411.png,1244,1286,MCP,865,702,971,819
6411.png,1244,1286,Radius,517,998,712,1143
6411.png,1244,1286,Ulna,413,1011,551,1131
6411.png,1244,1286,Wrist,414,808,803,1052
4300.png,1168,1366,PIP,571,311,648,417
4300.png,1168,1366,PIP,728,362,805,465
4300.png,1168,1366,DIP,231,376,304,463
4300.png,1168,1366,PIP,284,463,348,557
4300.png,1168,1366,PIP,421,352,495,453
4300.png,1168,1366,DIP,582,188,652,271
4300.png,1168,1366,DIP,410,225,477,314
4300.png,1168,1366,DIP,755,246,827,336
4300.png,1168,1366,MCP,649,546,756,666
4300.png,1168,1366,MCP,831,775,943,883
4300.png,1168,1366,Wrist,396,803,748,1035
4300.png,1168,1366,MCP,540,532,644,650
4300.png,1168,1366,MCP,445,556,547,676
4300.png,1168,1366,MCP,362,600,465,717
4300.png,1168,1366,PIP,964,713,1060,817
4300.png,1168,1366,Ulna,373,990,468,1124
4300.png,1168,1366,Radius,446,993,644,1133
6455.png,1230,1564,DIP,264,459,361,567
6455.png,1230,1564,DIP,440,279,533,382
6455.png,1230,1564,DIP,602,180,702,296
6455.png,1230,1564,DIP,851,248,943,355
6455.png,1230,1564,PIP,1010,632,1116,754
6455.png,1230,1564,PIP,323,552,406,654
6455.png,1230,1564,PIP,463,406,570,525
6455.png,1230,1564,PIP,599,334,713,462
6455.png,1230,1564,PIP,801,388,915,499
6455.png,1230,1564,MCP,494,648,604,790
6455.png,1230,1564,MCP,393,707,496,837
6455.png,1230,1564,MCP,600,604,709,743
6455.png,1230,1564,MCP,737,604,862,748
6455.png,1230,1564,MCP,925,803,1037,927
6455.png,1230,1564,Radius,561,1165,766,1317
6455.png,1230,1564,Ulna,437,1174,582,1300
6455.png,1230,1564,Wrist,463,983,873,1239
6489.png,1538,1608,DIP,245,516,352,636
6489.png,1538,1608,DIP,446,298,549,412
6489.png,1538,1608,DIP,714,190,825,318
6489.png,1538,1608,DIP,998,277,1100,396
6489.png,1538,1608,PIP,1226,764,1344,899
6489.png,1538,1608,PIP,336,634,428,748
6489.png,1538,1608,PIP,499,462,618,594
6489.png,1538,1608,PIP,715,368,842,509
6489.png,1538,1608,PIP,955,441,1081,565
6489.png,1538,1608,MCP,591,739,713,896
6489.png,1538,1608,MCP,475,811,589,956
6489.png,1538,1608,MCP,720,684,855,843
6489.png,1538,1608,MCP,884,691,1023,850
6489.png,1538,1608,MCP,1098,935,1222,1072
6489.png,1538,1608,Radius,711,1356,954,1520
6489.png,1538,1608,Ulna,574,1394,735,1533
6489.png,1538,1608,Wrist,583,1156,1037,1440
6424.png,1193,1658,DIP,140,496,237,604
6424.png,1193,1658,DIP,379,289,472,392
6424.png,1193,1658,DIP,562,222,662,337
6424.png,1193,1658,DIP,827,321,919,428
6424.png,1193,1658,PIP,966,694,1072,816
6424.png,1193,1658,PIP,231,586,314,689
6424.png,1193,1658,PIP,395,425,502,545
6424.png,1193,1658,PIP,554,357,668,484
6424.png,1193,1658,PIP,764,434,878,546
6424.png,1193,1658,MCP,445,676,555,818
6424.png,1193,1658,MCP,340,726,443,857
6424.png,1193,1658,MCP,555,627,664,766
6424.png,1193,1658,MCP,674,627,799,770
6424.png,1193,1658,MCP,859,839,971,962
6424.png,1193,1658,Radius,519,1212,724,1365
6424.png,1193,1658,Ulna,413,1221,558,1346
6424.png,1193,1658,Wrist,415,978,825,1234
4227.png,2320,2920,PIP,940,709,1098,919
4227.png,2320,2920,PIP,1195,559,1371,781
4227.png,2320,2920,PIP,1560,619,1726,830
4227.png,2320,2920,PIP,715,987,841,1161
4227.png,2320,2920,PIP,1805,1141,1969,1362
4227.png,2320,2920,MCP,801,1280,998,1509
4227.png,2320,2920,DIP,1616,398,1760,572
4227.png,2320,2920,DIP,1173,264,1335,468
4227.png,2320,2920,MCP,1697,1446,1906,1676
4227.png,2320,2920,Wrist,984,1726,1659,2248
4227.png,2320,2920,MCP,1471,1045,1697,1312
4227.png,2320,2920,MCP,1018,1145,1209,1390
4227.png,2320,2920,MCP,1229,1050,1428,1302
4227.png,2320,2920,DIP,644,771,791,952
4227.png,2320,2920,DIP,897,452,1046,633
4227.png,2320,2920,Ulna,914,2128,1149,2357
4227.png,2320,2920,Radius,1101,2152,1513,2452
6465.png,1454,1664,DIP,235,417,342,537
6465.png,1454,1664,DIP,472,208,575,322
6465.png,1454,1664,DIP,686,152,797,280
6465.png,1454,1664,DIP,943,245,1045,364
6465.png,1454,1664,PIP,1163,723,1281,858
6465.png,1454,1664,PIP,310,529,402,643
6465.png,1454,1664,PIP,488,379,607,511
6465.png,1454,1664,PIP,680,328,807,469
6465.png,1454,1664,PIP,898,395,1024,519
6465.png,1454,1664,MCP,536,631,658,788
6465.png,1454,1664,MCP,407,701,521,846
6465.png,1454,1664,MCP,668,620,789,774
6465.png,1454,1664,MCP,809,641,948,800
6465.png,1454,1664,MCP,1013,869,1137,1006
6465.png,1454,1664,Radius,586,1202,813,1371
6465.png,1454,1664,Ulna,461,1269,622,1408
6465.png,1454,1664,Wrist,452,1029,906,1313
6457.png,1819,2287,DIP,300,782,430,928
6457.png,1819,2287,DIP,528,571,653,710
6457.png,1819,2287,DIP,846,461,981,617
6457.png,1819,2287,DIP,1168,578,1292,723
6457.png,1819,2287,PIP,1433,1232,1577,1396
6457.png,1819,2287,PIP,393,904,505,1042
6457.png,1819,2287,PIP,564,743,709,903
6457.png,1819,2287,PIP,821,663,975,835
6457.png,1819,2287,PIP,1100,760,1253,910
6457.png,1819,2287,MCP,636,1057,784,1248
6457.png,1819,2287,MCP,495,1129,633,1305
6457.png,1819,2287,MCP,804,1014,951,1201
6457.png,1819,2287,MCP,969,1044,1138,1237
6457.png,1819,2287,MCP,1241,1356,1392,1523
6457.png,1819,2287,Radius,657,1736,987,1966
6457.png,1819,2287,Ulna,524,1770,719,1939
6457.png,1819,2287,Wrist,536,1487,1088,1832
6471.png,1266,1598,DIP,180,490,293,616
6471.png,1266,1598,DIP,311,271,420,391
6471.png,1266,1598,DIP,523,132,640,266
6471.png,1266,1598,DIP,738,184,845,309
6471.png,1266,1598,PIP,1026,633,1150,774
6471.png,1266,1598,PIP,237,606,334,726
6471.png,1266,1598,PIP,351,421,475,560
6471.png,1266,1598,PIP,537,311,671,459
6471.png,1266,1598,PIP,738,343,870,473
6471.png,1266,1598,MCP,432,701,560,866
6471.png,1266,1598,MCP,318,782,438,934
6471.png,1266,1598,MCP,567,624,694,785
6471.png,1266,1598,MCP,731,606,877,773
6471.png,1266,1598,MCP,960,833,1091,977
6471.png,1266,1598,Radius,572,1299,841,1477
6471.png,1266,1598,Ulna,444,1320,613,1466
6471.png,1266,1598,Wrist,449,1082,926,1380
6421.png,1216,1482,DIP,53,448,160,567
6421.png,1216,1482,DIP,240,228,343,342
6421.png,1216,1482,DIP,444,101,555,229
6421.png,1216,1482,DIP,749,192,851,311
6421.png,1216,1482,PIP,975,716,1092,851
6421.png,1216,1482,PIP,117,559,208,673
6421.png,1216,1482,PIP,271,376,390,508
6421.png,1216,1482,PIP,432,292,559,433
6421.png,1216,1482,PIP,698,341,824,465
6421.png,1216,1482,MCP,325,645,447,802
6421.png,1216,1482,MCP,222,726,335,871
6421.png,1216,1482,MCP,449,586,570,740
6421.png,1216,1482,MCP,585,590,723,749
6421.png,1216,1482,MCP,828,835,952,971
6421.png,1216,1482,Radius,473,1180,699,1348
6421.png,1216,1482,Ulna,355,1232,516,1370
6421.png,1216,1482,Wrist,317,980,770,1263
6430.png,1339,1663,DIP,191,498,298,619
6430.png,1339,1663,DIP,352,255,455,369
6430.png,1339,1663,DIP,597,130,708,259
6430.png,1339,1663,DIP,880,195,982,314
6430.png,1339,1663,PIP,1125,711,1243,846
6430.png,1339,1663,PIP,257,603,349,717
6430.png,1339,1663,PIP,411,407,530,539
6430.png,1339,1663,PIP,607,301,734,442
6430.png,1339,1663,PIP,856,356,982,480
6430.png,1339,1663,MCP,501,658,623,815
6430.png,1339,1663,MCP,391,752,505,897
6430.png,1339,1663,MCP,638,603,759,757
6430.png,1339,1663,MCP,809,616,948,775
6430.png,1339,1663,MCP,1015,869,1139,1006
6430.png,1339,1663,Radius,621,1225,848,1394
6430.png,1339,1663,Ulna,506,1266,667,1405
6430.png,1339,1663,Wrist,506,1022,960,1306
6464.png,1548,1880,DIP,168,613,286,746
6464.png,1548,1880,DIP,405,361,519,486
6464.png,1548,1880,DIP,640,261,763,402
6464.png,1548,1880,DIP,915,331,1027,462
6464.png,1548,1880,PIP,1198,858,1328,1007
6464.png,1548,1880,PIP,258,739,359,865
6464.png,1548,1880,PIP,434,537,565,683
6464.png,1548,1880,PIP,643,458,783,614
6464.png,1548,1880,PIP,869,493,1008,630
6464.png,1548,1880,MCP,503,828,637,1001
6464.png,1548,1880,MCP,369,918,495,1078
6464.png,1548,1880,MCP,655,769,789,939
6464.png,1548,1880,MCP,810,769,963,944
6464.png,1548,1880,MCP,1074,1042,1210,1193
6464.png,1548,1880,Radius,614,1493,894,1711
6464.png,1548,1880,Ulna,446,1524,650,1695
6464.png,1548,1880,Wrist,488,1257,989,1571
6493.png,1000,1122,DIP,109,295,184,379
6493.png,1000,1122,DIP,262,150,334,230
6493.png,1000,1122,DIP,397,95,474,184
6493.png,1000,1122,DIP,562,152,633,235
6493.png,1000,1122,PIP,710,473,793,568
6493.png,1000,1122,PIP,151,394,216,474
6493.png,1000,1122,PIP,269,266,352,358
6493.png,1000,1122,PIP,404,214,492,312
6493.png,1000,1122,PIP,546,255,634,342
6493.png,1000,1122,MCP,300,468,385,577
6493.png,1000,1122,MCP,212,520,292,621
6493.png,1000,1122,MCP,397,430,482,538
6493.png,1000,1122,MCP,512,429,609,540
6493.png,1000,1122,MCP,645,591,732,686
6493.png,1000,1122,Radius,381,882,539,1000
6493.png,1000,1122,Ulna,283,922,396,1019
6493.png,1000,1122,Wrist,291,739,608,937
6452.png,1434,1606,DIP,162,479,274,605
6452.png,1434,1606,DIP,387,230,495,350
6452.png,1434,1606,DIP,609,127,725,261
6452.png,1434,1606,DIP,817,193,924,318
6452.png,1434,1606,PIP,1123,658,1247,800
6452.png,1434,1606,PIP,237,581,334,701
6452.png,1434,1606,PIP,422,389,547,528
6452.png,1434,1606,PIP,615,295,748,443
6452.png,1434,1606,PIP,797,345,929,475
6452.png,1434,1606,MCP,471,653,599,818
6452.png,1434,1606,MCP,351,732,471,884
6452.png,1434,1606,MCP,612,595,739,757
6452.png,1434,1606,MCP,771,595,917,762
6452.png,1434,1606,MCP,1002,821,1132,965
6452.png,1434,1606,Radius,612,1273,850,1450
6452.png,1434,1606,Ulna,478,1302,647,1448
6452.png,1434,1606,Wrist,500,1060,977,1358
6499.png,1263,1995,DIP,130,424,237,544
6499.png,1263,1995,DIP,278,217,381,331
6499.png,1263,1995,DIP,538,122,649,250
6499.png,1263,1995,DIP,792,188,894,307
6499.png,1263,1995,PIP,1002,651,1120,786
6499.png,1263,1995,PIP,204,530,296,644
6499.png,1263,1995,PIP,339,373,458,505
6499.png,1263,1995,PIP,539,300,666,441
6499.png,1263,1995,PIP,755,341,881,465
6499.png,1263,1995,MCP,407,625,529,782
6499.png,1263,1995,MCP,296,682,410,827
6499.png,1263,1995,MCP,532,591,653,745
6499.png,1263,1995,MCP,684,604,823,763
6499.png,1263,1995,MCP,885,822,1009,959
6499.png,1263,1995,Radius,510,1223,737,1392
6499.png,1263,1995,Ulna,393,1262,554,1401
6499.png,1263,1995,Wrist,392,1034,846,1318
6415.png,1437,1310,DIP,544,210,636,313
6415.png,1437,1310,DIP,761,90,850,188
6415.png,1437,1310,DIP,964,96,1059,206
6415.png,1437,1310,DIP,1121,242,1209,344
6415.png,1437,1310,PIP,1115,626,1216,741
6415.png,1437,1310,PIP,569,300,647,398
6415.png,1437,1310,PIP,727,221,829,334
6415.png,1437,1310,PIP,898,211,1007,332
6415.png,1437,1310,PIP,1042,330,1150,436
6415.png,1437,1310,MCP,700,423,805,558
6415.png,1437,1310,MCP,594,432,692,556
6415.png,1437,1310,MCP,819,423,923,555
6415.png,1437,1310,MCP,918,467,1037,603
6415.png,1437,1310,MCP,995,690,1101,807
6415.png,1437,1310,Radius,583,872,778,1016
6415.png,1437,1310,Ulna,480,850,618,969
6415.png,1437,1310,Wrist,545,690,878,982
4257.png,1202,1498,PIP,584,313,674,423
4257.png,1202,1498,PIP,388,388,471,490
4257.png,1202,1498,PIP,765,331,855,439
4257.png,1202,1498,DIP,817,225,896,324
4257.png,1202,1498,PIP,951,594,1035,708
4257.png,1202,1498,MCP,845,709,950,826
4257.png,1202,1498,Wrist,441,845,802,1086
4257.png,1202,1498,DIP,234,439,314,532
4257.png,1202,1498,DIP,596,183,669,276
4257.png,1202,1498,DIP,333,265,415,367
4257.png,1202,1498,MCP,467,577,563,699
4257.png,1202,1498,MCP,389,632,483,748
4257.png,1202,1498,MCP,682,518,786,635
4257.png,1202,1498,PIP,295,519,365,615
4257.png,1202,1498,MCP,571,531,666,655
4257.png,1202,1498,Ulna,423,1022,536,1135
4257.png,1202,1498,Radius,502,1022,702,1164
4276.png,800,826,PIP,339,217,398,287
4276.png,800,826,PIP,429,225,477,289
4276.png,800,826,PIP,272,248,325,305
4276.png,800,826,DIP,322,153,373,209
4276.png,800,826,MCP,259,363,319,435
4276.png,800,826,MCP,376,334,439,408
4276.png,800,826,DIP,409,176,464,230
4276.png,800,826,MCP,441,334,508,409
4276.png,800,826,MCP,317,345,378,416
4276.png,800,826,DIP,244,189,296,247
4276.png,800,826,Wrist,297,493,509,629
4276.png,800,826,PIP,525,362,583,426
4276.png,800,826,DIP,194,259,238,303
4276.png,800,826,MCP,498,432,563,506
4276.png,800,826,Radius,359,589,459,673
4276.png,800,826,Ulna,298,598,370,672
4276.png,800,826,PIP,216,305,272,360
6490.png,1108,1951,DIP,203,635,299,743
6490.png,1108,1951,DIP,325,453,418,556
6490.png,1108,1951,DIP,533,394,634,509
6490.png,1108,1951,DIP,771,476,863,584
6490.png,1108,1951,PIP,876,841,983,963
6490.png,1108,1951,PIP,233,731,316,834
6490.png,1108,1951,PIP,348,584,456,703
6490.png,1108,1951,PIP,523,531,638,658
6490.png,1108,1951,PIP,739,588,853,700
6490.png,1108,1951,MCP,400,824,510,965
6490.png,1108,1951,MCP,306,892,409,1023
6490.png,1108,1951,MCP,513,800,622,939
6490.png,1108,1951,MCP,645,793,771,937
6490.png,1108,1951,MCP,772,989,884,1113
6490.png,1108,1951,Radius,420,1359,625,1511
6490.png,1108,1951,Ulna,311,1371,456,1496
6490.png,1108,1951,Wrist,346,1186,756,1442
4280.png,1950,2460,PIP,863,684,1003,889
4280.png,1950,2460,PIP,556,798,713,989
4280.png,1950,2460,PIP,1209,778,1372,974
4280.png,1950,2460,MCP,840,1105,1026,1342
4280.png,1950,2460,DIP,515,582,646,743
4280.png,1950,2460,DIP,1272,592,1424,774
4280.png,1950,2460,MCP,1368,1570,1561,1772
4280.png,1950,2460,MCP,660,1155,832,1388
4280.png,1950,2460,MCP,1062,1119,1266,1358
4280.png,1950,2460,DIP,851,439,999,623
4280.png,1950,2460,DIP,197,956,337,1106
4280.png,1950,2460,Wrist,615,1706,1228,2095
4280.png,1950,2460,PIP,310,1066,438,1237
4280.png,1950,2460,PIP,1619,1413,1781,1616
4280.png,1950,2460,MCP,503,1242,672,1460
4280.png,1950,2460,Ulna,538,1952,747,2153
4280.png,1950,2460,Radius,699,1990,1036,2203
4231.png,2460,2970,PIP,1341,911,1508,1111
4231.png,2460,2970,PIP,739,956,895,1151
4231.png,2460,2970,PIP,1046,826,1210,1035
4231.png,2460,2970,MCP,1190,1282,1428,1527
4231.png,2460,2970,PIP,1692,1448,1850,1634
4231.png,2460,2970,Wrist,756,1889,1380,2347
4231.png,2460,2970,MCP,817,1362,1012,1586
4231.png,2460,2970,PIP,515,1189,629,1352
4231.png,2460,2970,DIP,1056,577,1208,760
4231.png,2460,2970,DIP,1418,693,1561,867
4231.png,2460,2970,MCP,999,1276,1205,1505
4231.png,2460,2970,DIP,690,700,831,872
4231.png,2460,2970,MCP,651,1444,856,1659
4231.png,2460,2970,MCP,1463,1657,1665,1857
4231.png,2460,2970,DIP,432,1002,574,1168
4231.png,2460,2970,Radius,846,2212,1252,2471
4231.png,2460,2970,Ulna,728,2272,911,2472
6469.png,1499,1727,DIP,235,488,348,614
6469.png,1499,1727,DIP,481,271,590,391
6469.png,1499,1727,DIP,686,217,803,351
6469.png,1499,1727,DIP,1000,331,1107,456
6469.png,1499,1727,PIP,1211,940,1335,1081
6469.png,1499,1727,PIP,291,604,388,724
6469.png,1499,1727,PIP,478,425,602,564
6469.png,1499,1727,PIP,672,382,806,530
6469.png,1499,1727,PIP,931,457,1064,587
6469.png,1499,1727,MCP,497,685,625,850
6469.png,1499,1727,MCP,370,770,490,922
6469.png,1499,1727,MCP,649,659,776,820
6469.png,1499,1727,MCP,822,662,968,829
6469.png,1499,1727,MCP,1047,995,1178,1139
6469.png,1499,1727,Radius,545,1279,801,1456
6469.png,1499,1727,Ulna,419,1310,588,1456
6469.png,1499,1727,Wrist,431,1080,908,1378
4265.png,1118,1476,DIP,519,122,591,218
4265.png,1118,1476,PIP,670,269,748,358
4265.png,1118,1476,PIP,513,251,594,355
4265.png,1118,1476,PIP,394,318,462,422
4265.png,1118,1476,DIP,691,156,763,256
4265.png,1118,1476,Wrist,386,781,748,1028
4265.png,1118,1476,MCP,791,662,891,774
4265.png,1118,1476,PIP,889,538,973,637
4265.png,1118,1476,MCP,310,573,400,686
4265.png,1118,1476,MCP,611,465,713,587
4265.png,1118,1476,MCP,412,512,501,632
4265.png,1118,1476,MCP,498,481,588,598
4265.png,1118,1476,PIP,224,443,298,542
4265.png,1118,1476,DIP,378,189,446,282
4265.png,1118,1476,DIP,173,370,255,475
4265.png,1118,1476,Ulna,416,990,542,1113
4265.png,1118,1476,Radius,516,936,682,1071
6474.png,1155,1615,DIP,168,394,275,514
6474.png,1155,1615,DIP,372,216,475,330
6474.png,1155,1615,DIP,566,161,677,289
6474.png,1155,1615,DIP,786,259,888,378
6474.png,1155,1615,PIP,905,714,1023,849
6474.png,1155,1615,PIP,215,505,307,619
6474.png,1155,1615,PIP,375,363,494,495
6474.png,1155,1615,PIP,543,326,670,467
6474.png,1155,1615,PIP,744,396,870,520
6474.png,1155,1615,MCP,387,643,509,800
6474.png,1155,1615,MCP,259,710,373,855
6474.png,1155,1615,MCP,520,616,641,770
6474.png,1155,1615,MCP,670,637,809,796
6474.png,1155,1615,MCP,812,884,936,1021
6474.png,1155,1615,Radius,393,1237,620,1406
6474.png,1155,1615,Ulna,277,1282,438,1421
6474.png,1155,1615,Wrist,284,1044,738,1328
4288.png,2022,2022,PIP,866,802,951,926
4288.png,2022,2022,PIP,998,743,1088,845
4288.png,2022,2022,MCP,1226,1186,1353,1319
4288.png,2022,2022,MCP,763,1056,880,1188
4288.png,2022,2022,MCP,868,1017,980,1159
4288.png,2022,2022,MCP,1083,978,1210,1123
4288.png,2022,2022,MCP,972,983,1090,1124
4288.png,2022,2022,DIP,1154,690,1222,784
4288.png,2022,2022,DIP,993,615,1072,711
4288.png,2022,2022,DIP,857,696,933,791
4288.png,2022,2022,DIP,692,824,771,911
4288.png,2022,2022,PIP,1324,1073,1422,1173
4288.png,2022,2022,PIP,1138,792,1229,895
4288.png,2022,2022,Radius,939,1495,1124,1630
4288.png,2022,2022,Ulna,841,1529,962,1659
4288.png,2022,2022,Wrist,834,1305,1184,1573
4288.png,2022,2022,PIP,719,913,803,1011
4206.png,1091,1350,PIP,315,293,389,385
4206.png,1091,1350,PIP,448,244,530,345
4206.png,1091,1350,PIP,196,401,262,489
4206.png,1091,1350,DIP,457,128,527,212
4206.png,1091,1350,DIP,305,182,367,253
4206.png,1091,1350,PIP,591,283,676,381
4206.png,1091,1350,DIP,155,315,227,402
4206.png,1091,1350,DIP,619,175,684,256
4206.png,1091,1350,MCP,341,479,436,591
4206.png,1091,1350,Wrist,309,726,651,958
4206.png,1091,1350,MCP,540,457,642,571
4206.png,1091,1350,MCP,263,521,358,630
4206.png,1091,1350,MCP,435,458,533,568
4206.png,1091,1350,MCP,724,687,830,791
4206.png,1091,1350,Ulna,295,887,392,1000
4206.png,1091,1350,PIP,860,627,950,726
4206.png,1091,1350,Radius,370,888,551,1021
4319.png,1116,1523,PIP,519,363,602,480
4319.png,1116,1523,MCP,754,801,853,913
4319.png,1116,1523,PIP,256,567,321,661
4319.png,1116,1523,PIP,388,437,462,539
4319.png,1116,1523,DIP,529,221,601,318
4319.png,1116,1523,PIP,705,432,789,535
4319.png,1116,1523,Wrist,376,924,718,1178
4319.png,1116,1523,MCP,507,604,605,731
4319.png,1116,1523,MCP,412,640,504,765
4319.png,1116,1523,DIP,210,475,277,564
4319.png,1116,1523,DIP,754,318,823,412
4319.png,1116,1523,DIP,368,309,433,395
4319.png,1116,1523,MCP,630,614,737,740
4319.png,1116,1523,PIP,851,696,941,799
4319.png,1116,1523,MCP,326,698,417,815
4319.png,1116,1523,Ulna,357,1151,460,1270
4319.png,1116,1523,Radius,445,1131,616,1256
4313.png,1061,1322,PIP,614,256,687,349
4313.png,1061,1322,DIP,310,176,367,248
4313.png,1061,1322,PIP,335,289,404,383
4313.png,1061,1322,PIP,467,229,542,330
4313.png,1061,1322,MCP,712,594,807,699
4313.png,1061,1322,DIP,455,107,514,192
4313.png,1061,1322,PIP,230,401,289,487
4313.png,1061,1322,DIP,639,154,696,231
4313.png,1061,1322,MCP,393,480,476,589
4313.png,1061,1322,Wrist,357,733,680,969
4313.png,1061,1322,MCP,580,445,674,557
4313.png,1061,1322,PIP,828,493,905,595
4313.png,1061,1322,DIP,181,324,244,405
4313.png,1061,1322,MCP,483,440,570,550
4313.png,1061,1322,MCP,315,519,400,628
4313.png,1061,1322,Ulna,360,921,448,1020
4313.png,1061,1322,Radius,431,888,590,1009
4273.png,800,1197,PIP,378,262,445,345
4273.png,800,1197,PIP,265,309,327,391
4273.png,800,1197,DIP,543,193,601,268
4273.png,800,1197,PIP,147,404,201,466
4273.png,800,1197,PIP,514,292,587,375
4273.png,800,1197,DIP,388,148,445,221
4273.png,800,1197,DIP,119,319,175,399
4273.png,800,1197,DIP,263,202,319,272
4273.png,800,1197,MCP,272,485,353,598
4273.png,800,1197,PIP,641,496,717,572
4273.png,800,1197,MCP,189,537,273,642
4273.png,800,1197,MCP,355,457,448,569
4273.png,800,1197,MCP,448,464,548,576
4273.png,800,1197,Wrist,240,747,521,934
4273.png,800,1197,MCP,574,614,669,717
4273.png,800,1197,Ulna,264,939,353,1025
4273.png,800,1197,Radius,337,882,475,991
4239.png,835,1046,PIP,269,259,326,336
4239.png,835,1046,PIP,363,212,421,291
4239.png,835,1046,PIP,479,234,539,308
4239.png,835,1046,DIP,362,111,418,188
4239.png,835,1046,DIP,264,168,314,228
4239.png,835,1046,DIP,493,153,543,216
4239.png,835,1046,MCP,431,370,515,474
4239.png,835,1046,PIP,645,427,709,500
4239.png,835,1046,MCP,568,499,646,591
4239.png,835,1046,MCP,277,406,352,507
4239.png,835,1046,PIP,171,362,227,439
4239.png,835,1046,MCP,349,384,424,485
4239.png,835,1046,MCP,207,451,284,551
4239.png,835,1046,Wrist,278,607,547,785
4239.png,835,1046,DIP,148,306,201,379
4239.png,835,1046,Ulna,297,770,378,860
4239.png,835,1046,Radius,368,739,481,836
6453.png,1057,1244,DIP,163,311,260,419
6453.png,1057,1244,DIP,288,163,381,266
6453.png,1057,1244,DIP,460,99,560,214
6453.png,1057,1244,DIP,632,177,723,284
6453.png,1057,1244,PIP,797,505,904,627
6453.png,1057,1244,PIP,193,402,276,504
6453.png,1057,1244,PIP,286,265,393,384
6453.png,1057,1244,PIP,430,210,545,337
6453.png,1057,1244,PIP,593,253,707,364
6453.png,1057,1244,MCP,323,473,432,614
6453.png,1057,1244,MCP,252,529,355,660
6453.png,1057,1244,MCP,415,430,524,569
6453.png,1057,1244,MCP,524,415,649,558
6453.png,1057,1244,MCP,701,609,813,732
6453.png,1057,1244,Radius,443,850,648,1002
6453.png,1057,1244,Ulna,349,888,494,1014
6453.png,1057,1244,Wrist,296,679,705,935
6431.png,1012,1505,DIP,139,377,241,491
6431.png,1012,1505,DIP,349,210,446,319
6431.png,1012,1505,DIP,522,142,627,263
6431.png,1012,1505,DIP,687,197,784,310
6431.png,1012,1505,PIP,807,569,919,697
6431.png,1012,1505,PIP,190,476,277,585
6431.png,1012,1505,PIP,352,336,465,461
6431.png,1012,1505,PIP,499,275,619,409
6431.png,1012,1505,PIP,656,318,775,436
6431.png,1012,1505,MCP,354,557,470,706
6431.png,1012,1505,MCP,259,624,367,762
6431.png,1012,1505,MCP,474,515,589,661
6431.png,1012,1505,MCP,603,515,735,666
6431.png,1012,1505,MCP,737,717,854,847
6431.png,1012,1505,Radius,415,1090,630,1251
6431.png,1012,1505,Ulna,286,1060,439,1192
6431.png,1012,1505,Wrist,302,857,733,1126
4341.png,973,1415,PIP,392,353,466,455
4341.png,973,1415,PIP,257,414,331,512
4341.png,973,1415,DIP,387,224,451,313
4341.png,973,1415,DIP,231,297,290,379
4341.png,973,1415,PIP,541,384,617,478
4341.png,973,1415,MCP,633,738,729,840
4341.png,973,1415,MCP,297,623,390,737
4341.png,973,1415,DIP,83,486,149,562
4341.png,973,1415,PIP,139,551,207,634
4341.png,973,1415,DIP,569,277,627,355
4341.png,973,1415,MCP,389,583,485,697
4341.png,973,1415,PIP,745,616,828,716
4341.png,973,1415,MCP,493,584,596,695
4341.png,973,1415,Wrist,285,883,605,1109
4341.png,973,1415,MCP,231,680,315,779
4341.png,973,1415,Ulna,288,1085,375,1187
